"","head_x","head_y","head_p","center_x","center_y","center_p","leftleg_x","leftleg_y","leftleg_p","rightleg_x","rightleg_y","rightleg_p","Movement_head","Movement_center","Movement_leftleg","Movement_rightleg","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75","Probability_walk","walk"
"67",120.757805,1063.0024,0.05179067,122.53575,1052.7742,0.07082862,115.24956,1028.7614,0.06475821,122.80926,1056.0715,0.05750128,0,0,0,0.000055864348,0.000055864348,0.000013966087,0,0.000055864348,0.004018177,0.008036354,0.004837985,0.024189925,0.2188452,1.3130713,4.3347254,30.343077,2.039269,30.589035,0.24487877,0.061219692,4,4,4,1,1
"68",120.757805,1063.0024,0.05179067,122.53575,1052.7742,0.070828594,115.24956,1028.7614,0.06475824,122.80926,1056.0715,0.05750128,0,0,0,0,0,0,0,0,0.0000069830435,0.000013966087,0.0025501805,0.012750902,0.0040316544,0.024189925,0.1875816,1.3130713,2.039135,30.587023,0.2448788,0.0612197,4,4,4,1,1
"69",120.757805,1063.0024,0.051790435,122.53575,1052.7742,0.07082838,115.24956,1028.7614,0.06475818,122.80926,1056.0715,0.057501007,0,0,0,0,0,0,0,0,0,0,0.0016156504,0.008078252,0.0021251503,0.012750902,0.0034557036,0.024189925,2.0378325,30.567488,0.244878,0.0612195,4,4,4,1,1
"70",120.75787,1063.0024,0.05179343,122.53575,1052.7742,0.070829876,115.24948,1028.7614,0.06475992,122.80926,1056.0715,0.057502598,0.00050277915,0,0.0005586435,0,0.0010614226,0.00026535566,0,0.0005586435,0.00013267783,0.00026535566,0.0016603419,0.008301709,0.0013906013,0.008343607,0.0018594654,0.013016257,2.0368323,30.552486,0.24488583,0.061221458,4,4,4,1,1
"71",120.75787,1063.0024,0.05179432,122.53575,1052.7743,0.07083045,115.24948,1028.7614,0.06476022,122.80927,1056.0715,0.057503164,0,0.00089382957,0,0.000111728696,0.0010055583,0.00025138957,0,0.00089382957,0.00025837263,0.00051674526,0.000106142266,0.0005307113,0.0014255164,0.008553099,0.0012278567,0.008594997,2.0296073,30.444109,0.24488816,0.06122204,4,4,4,1,1
"72",120.75794,1063.003,0.05178149,122.535736,1052.7744,0.070820786,115.24947,1028.7612,0.064756416,122.809586,1056.0714,0.057493165,0.0044973404,0.00090078556,0.00089557364,0.0024586662,0.008752366,0.0021880914,0.00089557364,0.0044973404,0.0012197405,0.002439481,0.00054096733,0.0027048367,0.00045313378,0.0027188028,0.0015344558,0.01074119,2.0263865,30.395796,0.24485186,0.061212964,4,4,4,1,1
"73",120.75788,1063.003,0.05178149,122.53572,1052.7744,0.070820786,115.24947,1028.7612,0.064756416,122.809586,1056.0714,0.057493165,0.00044691478,0.000111728696,0,0,0.0005586435,0.00013966087,0,0.00044691478,0.0011638761,0.0023277523,0.0005688995,0.0028444976,0.00047408292,0.0028444976,0.00040835195,0.0028584637,2.0262136,30.393204,0.24485186,0.061212964,4,4,4,1,1
"74",120.75787,1063.003,0.05178719,122.53572,1052.7744,0.0708225,115.24947,1028.7612,0.064756684,122.809586,1056.0714,0.057494987,0.000055864348,0,0,0,0.000055864348,0.000013966087,0,0.000055864348,0.00007681348,0.00015362696,0.0005716927,0.0028584637,0.0004764106,0.0028584637,0.00040835195,0.0028584637,2.024551,30.368265,0.24486135,0.061215337,4,4,4,1,1
"75",120.75787,1063.0027,0.051791508,122.535736,1052.7744,0.070826545,115.24944,1028.7614,0.064756334,122.80951,1056.0713,0.05749973,0.0026814889,0.000111728696,0.00092133845,0.0010540464,0.0047686026,0.0011921506,0.000111728696,0.0026814889,0.0006030584,0.0012061168,0.0007570517,0.0037852586,0.00067510235,0.0040506143,0.0005786592,0.0040506143,2.0231419,30.347128,0.24487412,0.06121853,4,4,4,1,1
"76",120.756966,1063.0018,0.051804196,122.535736,1052.774,0.07084838,115.24867,1028.7614,0.06479783,122.80891,1056.0712,0.057522316,0.009129165,0.0026814889,0.005642299,0.0045028883,0.021955842,0.0054889605,0.0026814889,0.009129165,0.0033405556,0.006681111,0.0018045659,0.009022829,0.0015457032,0.009274219,0.0013627964,0.009539574,0.08817405,1.3226109,0.24497272,0.06124318,4,4,4,1,1
"77",120.756836,1063.0016,0.051801015,122.53569,1052.774,0.070846006,115.24861,1028.7614,0.06479642,122.808815,1056.0712,0.05751973,0.0020242636,0.0003351861,0.00044691478,0.0006703722,0.0034767366,0.00086918415,0.0003351861,0.0020242636,0.0031790724,0.006358145,0.0015407845,0.007703922,0.0016486689,0.009892014,0.0014490576,0.010143403,0.002306579,0.034598686,0.24496317,0.061240792,4,4,4,1,1
