"","head_x","head_y","head_p","center_x","center_y","center_p","leftleg_x","leftleg_y","leftleg_p","rightleg_x","rightleg_y","rightleg_p","Movement_head","Movement_center","Movement_leftleg","Movement_rightleg","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75","Probability_walk","walk"
"65",1419.5194,923.73535,0.04277072,1418.7253,926.3212,0.0475866,1421.204,924.8937,0.03903721,1419.459,925.8069,0.042120595,0.21348786,0.28673545,0.36603168,0.4583788,1.3246337,0.33115843,0.21348786,0.4583788,1.1016911,2.2033823,51.756798,258.784,76.2551,457.53058,94.30996,660.1697,447.1659,6707.4883,0.17151512,0.04287878,4,4,4,0.999,1
"66",1419.5334,923.70306,0.04673593,1418.7644,926.3442,0.05495056,1421.2588,925.40015,0.045456145,1419.7888,925.98926,0.04921399,0.23406023,0.3011902,3.3866959,2.5056226,6.427569,1.6068922,0.23406023,3.3866959,0.9690253,1.9380506,24.257408,121.28704,43.398483,260.3909,65.591064,459.13748,441.36255,6620.4385,0.19635662,0.049089156,4,4,4,0.999,1
"67",1419.9465,923.94794,0.044416655,1419.0173,925.92993,0.0542695,1421.544,925.4721,0.043229982,1419.5443,925.69635,0.05132029,3.1924691,3.2266886,1.9551648,2.536548,10.910871,2.7277176,1.9551648,3.2266886,2.167305,4.33461,2.5484238,12.742119,20.669127,124.014755,37.58837,263.1186,434.26395,6513.9595,0.19323643,0.048309106,4,4,4,0.999,1
"68",1420.3717,924.2375,0.03516115,1418.4374,926.1201,0.039662253,1421.4696,925.1901,0.031983495,1419.6233,925.5494,0.038120747,3.4197748,4.0575976,1.9386871,1.1092236,10.525283,2.6313207,1.1092236,4.0575976,2.6795192,5.3590384,1.8338625,9.1693125,2.56224,15.373439,18.092297,126.64607,421.44897,6321.7344,0.14492765,0.036231913,4,4,4,0.999,1
"69",1420.6699,924.3102,0.031755324,1418.2928,925.8526,0.035997804,1421.3757,925.0584,0.027669711,1419.2435,924.9718,0.034444116,2.0406172,2.0214307,1.0752699,4.5953956,9.732714,2.4331784,1.0752699,4.5953956,2.5322495,5.064499,1.9460535,9.730268,1.9337485,11.602491,2.5438025,17.806618,409.82562,6147.3843,0.12986696,0.03246674,4,4,4,0.999,1
"70",1420.7942,924.54205,0.0244848,1417.9241,925.8752,0.029126495,1421.2041,925.18665,0.02116961,1419.2278,924.65076,0.02902415,1.7489219,2.4562242,1.4243183,2.1368895,7.7663536,1.9415884,1.4243183,2.4562242,2.1873834,4.374767,2.2681394,11.340697,1.9453093,11.671856,1.9348685,13.54408,403.54233,6053.135,0.10380505,0.025951263,4,4,4,0.9995,1
"71",1419.5878,924.0545,0.034113556,1418.2439,926.0692,0.03797703,1420.7709,925.34106,0.029431246,1418.7439,925.30225,0.03954109,8.650533,2.4869,3.0576077,5.3951087,19.590149,4.897537,2.4869,8.650533,3.4195628,6.8391256,2.9262686,14.631342,2.7063725,16.238235,2.3670561,16.569393,400.77954,6011.6934,0.14106292,0.03526573,4,4,4,0.9995,1
"72",1420.4281,924.3418,0.025185965,1386.1545,939.9467,0.028696246,1419.0873,925.06537,0.018865107,1419.5502,925.283,0.028359188,5.904035,232.42638,11.341695,5.361678,255.03378,63.758446,5.361678,232.42638,34.32799,68.65598,15.132414,75.66207,13.064964,78.389786,11.428097,79.99668,233.33316,3499.9976,0.10110651,0.025276627,4,4,4,1,1
"73",1419.9069,924.66504,0.028315235,1386.3767,940.32916,0.03242191,1419.1404,925.5531,0.024652313,1419.2045,925.97,0.031731214,4.0774674,2.940392,3.2616274,5.112572,15.392059,3.8480148,2.940392,5.112572,33.80323,67.60646,15.375753,76.87876,13.251681,79.510086,11.748258,82.2378,49.60096,744.0144,0.11712067,0.029280167,4,4,4,1,1
"74",1419.2426,925.32184,0.029277993,1416.5951,926.8614,0.03481972,1425.783,918.713,0.028617779,1418.5562,925.9437,0.033331085,6.2104645,219.94221,63.38723,4.313565,293.8535,73.46337,4.313565,219.94221,38.655693,77.311386,29.58179,147.90895,25.057022,150.34213,21.853352,152.97345,40.989243,614.8386,0.12604657,0.031511642,4,4,4,1,1
"75",1419.4746,925.0008,0.030193519,1435.2876,909.01526,0.03482889,1426.1747,918.5541,0.02897565,1418.583,926.33057,0.031714708,2.633499,171.80992,2.8103883,2.5779278,179.83174,44.957935,2.5779278,171.80992,59.210655,118.42131,38.185062,190.92531,32.14448,192.8669,27.900011,195.30006,30.736666,461.05,0.12571277,0.03142819,4,4,4,1,1
"76",1419.3708,924.66565,0.031368643,1416.9006,926.36224,0.036688413,1420.0042,925.174,0.029544463,1418.8052,926.4764,0.035060033,2.3323925,168.05223,60.16359,1.766682,232.3149,58.078724,1.766682,168.05223,51.51833,103.03666,48.821297,244.10649,41.50067,249.00403,35.849373,250.94562,25.334991,380.02487,0.13266155,0.033165388,4,4,4,1,1
"77",1441.9425,919.20166,0.03242745,1416.6486,926.36926,0.041080702,1419.9739,925.3039,0.03029629,1418.3167,926.75867,0.036224812,154.3916,1.6764586,0.8866126,3.750959,160.70563,40.176407,0.8866126,154.3916,49.127563,98.25513,44.10489,220.52444,47.38048,284.2829,41.31149,289.18042,20.595243,308.92865,0.14002925,0.035007313,4,4,4,1,1
"78",1442.301,919.19965,0.029001731,1417.0455,926.72485,0.031836823,1419.6068,924.9855,0.026845863,1418.364,926.8563,0.030674757,2.3835008,3.5430572,3.2304924,0.7215518,9.878602,2.4696505,0.7215518,3.5430572,21.323029,42.646057,43.829216,219.14609,37.165684,222.99411,40.96465,286.75256,20.346277,305.19415,0.11835917,0.029589793,4,4,4,1,1
"79",1442.1989,919.29156,0.030324902,1417.1873,926.8888,0.030594748,1419.3453,925.09564,0.026434219,1418.6647,927.01013,0.028936192,0.9136752,1.4406815,1.8862911,2.2451627,6.4858103,1.6214526,0.9136752,2.2451627,2.0455515,4.091103,29.460835,147.30417,36.79459,220.76755,32.087936,224.61555,20.32956,304.9434,0.11629006,0.029072516,4,4,4,1,1
"80",1442.2079,918.86707,0.028598785,1417.28,926.86456,0.03319344,1419.5587,924.9472,0.028206548,1418.8916,927.0003,0.030528262,2.8227336,0.63745254,1.7280365,1.5100477,6.698271,1.6745677,0.63745254,2.8227336,1.6480101,3.2960203,20.804161,104.0208,24.82979,148.97873,31.777445,222.44211,20.41912,306.2868,0.12052704,0.03013176,4,4,4,1,1
"81",1441.8573,918.68567,0.032101937,1435.7668,908.3932,0.03488615,1419.7267,925.1096,0.026990773,1433.4899,913.2335,0.02933942,2.6242144,173.73615,1.5533127,133.39806,311.31174,77.827934,1.5533127,173.73615,39.75125,79.5025,24.754002,123.77001,30.308123,181.84874,32.40095,226.80667,25.500523,382.50784,0.12331828,0.03082957,4,4,4,1,1
"82",1441.8536,918.3444,0.03383683,1435.8666,908.2823,0.038127434,1419.6871,925.0122,0.02729934,1433.2965,913.2927,0.030938508,2.268762,0.9915491,0.69894344,1.3443699,5.303624,1.325906,0.69894344,2.268762,39.57692,79.15384,16.983902,84.91951,20.84932,125.09592,26.167807,183.17464,25.407068,381.10605,0.13020211,0.03255053,4,4,4,1,1
"83",1441.9027,918.3109,0.03272138,1435.6716,908.21954,0.03650845,1419.6746,924.9541,0.028248051,1433.198,913.295,0.030919679,0.39503607,1.3614861,0.39522836,0.6550766,2.806827,0.70170677,0.39503607,1.3614861,1.0138063,2.0276127,16.630314,83.151566,14.270203,85.621216,17.971088,125.79762,25.278427,379.17642,0.12839755,0.03209939,4,4,4,1,1
"84",1442.0092,918.4559,0.030616026,1435.7657,908.39624,0.033640034,1419.6436,925.0004,0.02727881,1418.9714,927.05316,0.02944118,1.195607,1.330933,0.37059134,131.57141,134.46854,33.617134,0.37059134,131.57141,17.15942,34.31884,23.02945,115.14725,19.46145,116.7687,17.03405,119.23835,27.357359,410.36038,0.120976046,0.030244011,4,4,4,1,1
"85",1441.8341,918.73236,0.028906101,1417.5244,926.709,0.03161086,1419.5516,924.9264,0.027716484,1419.0299,926.9964,0.029815733,2.175533,171.83676,0.7846496,0.5417629,175.33871,43.83468,0.5417629,171.83676,38.725906,77.45181,31.461472,157.30736,26.496988,158.98193,22.94334,160.60338,30.15023,452.25348,0.118049175,0.029512294,4,4,4,1,1
"86",1441.8572,918.30835,0.029140685,1435.935,908.61456,0.032334737,1419.8152,925.02246,0.026516952,1418.9872,927.01056,0.02898501,2.8230186,171.61247,1.8648684,0.299229,176.59958,44.149895,0.299229,171.61247,43.992287,87.98457,24.725864,123.62932,33.57621,201.45726,29.018831,203.13182,32.767056,491.50583,0.11697738,0.029244345,4,4,4,1,1
"87",1419.4285,924.97876,0.028203268,1417.5116,926.6072,0.033663675,1419.8264,925.14124,0.028403118,1418.9471,927.24133,0.0313919,155.56178,171.19969,0.7931404,1.5571171,329.11176,82.27794,0.7931404,171.19969,63.213917,126.42783,40.91627,204.58136,34.317875,205.90726,40.5336,283.7352,34.001686,510.02533,0.12166196,0.03041549,4,4,4,1,1
