"","head_x","head_y","head_p","center_x","center_y","center_p","leftleg_x","leftleg_y","leftleg_p","rightleg_x","rightleg_y","rightleg_p","Movement_head","Movement_center","Movement_leftleg","Movement_rightleg","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75"
"46",120.01944,1049.4888,0.06892255,123.00708,1052.3103,0.089559935,116.40646,1030.4567,0.08473913,122.9053,1055.973,0.07500533,0.00039105045,0.000055864348,0,0.00089382957,0.0013407443,0.00033518608,0,0.00089382957,0.0013180630339775234,0.002636126067955047,0.005520963913295418,0.02760481956647709,0.004654339926977021,0.027926039561862126,0.0044547927973326296,0.031183549581328407,0.012489112546124186,0.18733668819186278,0.31822696,0.07955674,4,4,4
"47",120.01944,1049.4888,0.06891696,123.007034,1052.3103,0.08955142,116.40646,1030.4567,0.084740154,122.9053,1055.9731,0.07499779,0,0.0003351861,0,0.00089382957,0.0012290156,0.0003072539,0,0.00089382957,0.00032121999538503587,0.0006424399907700717,0.004855506995227188,0.02427753497613594,0.004652012246272837,0.027912073477637023,0.004033327639003151,0.02823329347302206,0.010086014410868907,0.15129021616303362,0.3182063,0.07955158,4,4,4
"48",120.01378,1049.4884,0.06914666,123.004906,1052.3077,0.08972048,116.40616,1030.4564,0.08512669,122.9035,1055.9736,0.075306244,0.04153799,0.024397887,0.002861651,0.013606266,0.082403794,0.020600948,0.002861651,0.04153799,0.01045410119695589,0.02090820239391178,0.008772865717764944,0.04386432858882472,0.007479747243147965,0.044878483458887786,0.006930431708626982,0.04851302196038887,0.006807587833221381,0.10211381749832071,0.3193001,0.07982502,4,4,4
"49",120.01374,1049.4884,0.0690224,123.004906,1052.3077,0.08966761,116.40616,1030.4564,0.08477278,122.90348,1055.9736,0.07511791,0.00027932174,0,0,0.00016759305,0.0004469148,0.0001117287,0,0.00027932174,0.010356338592828251,0.020712677185656503,0.0047312114329542965,0.023656057164771482,0.007329342881954896,0.043976057291729376,0.006427173165970349,0.04499021216179244,0.005874507466796785,0.08811761200195178,0.3185807,0.07964517,4,4,4
"50",120.00452,1049.4867,0.069021426,123.004906,1052.2999,0.08966652,116.39993,1030.4542,0.08477263,122.89975,1055.9736,0.07511686,0.06868946,0.057205092,0.04834123,0.027317667,0.20155345,0.050388362,0.027317667,0.06868946,0.025250045480788685,0.05050009096157737,0.014348695887019858,0.07174347943509929,0.012340736570574032,0.0740444194234442,0.013480631364343156,0.09436441955040209,0.00774120312416926,0.1161180468625389,0.31857744,0.07964436,4,4,4
"51",120.01049,1049.4884,0.06914291,123.00493,1052.3025,0.089716434,116.39993,1030.4542,0.085126325,122.901474,1055.9736,0.07530228,0.04549653,0.01877117,0,0.012625343,0.07689305,0.019223262,0,0.04549653,0.03480581194162369,0.06961162388324738,0.01812631099601276,0.09063155498006381,0.015161123509945659,0.09096674105967395,0.013323954435431265,0.09326768104801886,0.008727121194048474,0.1309068179107271,0.31928796,0.07982199,4,4,4
"52",120.01049,1049.4884,0.069144264,123.00493,1052.3025,0.08971793,116.39993,1030.4542,0.085126415,122.901474,1055.9736,0.07530381,0,0,0,0,0,0,0,0,0.00961163081228733,0.01922326162457466,0.018064860213780776,0.09032430106890388,0.015105259163343968,0.09063155498006381,0.012995248722810564,0.09096674105967395,0.008158249869787445,0.12237374804681167,0.31929243,0.07982311,4,4,4
"53",120.01049,1049.4894,0.06928443,123.00493,1052.3025,0.08990254,116.39993,1030.4542,0.085137434,122.901474,1055.9735,0.07542525,0.0071506365,0,0,0.00089382957,0.008044466,0.0020111166,0,0.0071506365,0.0010055582970380783,0.0020111165940761566,0.014346893836045638,0.07173446918022819,0.01538923627716334,0.09233541766298003,0.01323466736773428,0.09264267157413997,0.008255081410364557,0.12382622115546837,0.31974965,0.07993741,4,4,4
"54",120.01442,1049.4905,0.0692156,123.0049,1052.3082,0.089834124,116.39993,1030.4551,0.08476211,122.901474,1055.9735,0.0752795,0.029873641,0.042010583,0.006256807,0,0.078141026,0.019535257,0,0.042010583,0.010773186571896076,0.021546373143792152,0.018231599405407906,0.09115799702703953,0.015211620954990698,0.09126972572994418,0.015981524887528003,0.11187067421269603,0.009557431847012292,0.14336147770518437,0.31909132,0.07977283,4,4,4
"55",120.015,1049.4907,0.06910119,123.00386,1052.3104,0.08972487,116.40448,1030.4552,0.084740624,122.901474,1055.9728,0.07516702,0.004606692,0.017792597,0.033307146,0.0053629777,0.06106941,0.015267353,0.004606692,0.033307146,0.017401304561644793,0.034802609123289585,0.011207397468388081,0.0560369873419404,0.017737558266768854,0.10642534960061312,0.015219582614788254,0.10653707830351777,0.010358088017286111,0.15537132025929168,0.3187337,0.07968342,4,4,4
"56",120.01961,1049.4954,0.068579234,122.99675,1052.3293,0.08937414,116.40489,1030.4708,0.085811004,122.884514,1055.9728,0.07466287,0.047876757,0.14800388,0.11444994,0.12418645,0.43451703,0.10862926,0.047876757,0.14800388,0.061948304530233145,0.12389660906046629,0.02908859644085169,0.14544298220425844,0.027444373971472185,0.1646662438288331,0.030722086583929404,0.21505460608750582,0.017578623783386624,0.26367935675079934,0.31842726,0.079606816,4,4,4
