"","head_x","head_y","head_p","center_x","center_y","center_p","leftleg_x","leftleg_y","leftleg_p","rightleg_x","rightleg_y","rightleg_p","Movement_head","Movement_center","Movement_leftleg","Movement_rightleg","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75"
"47",298.33408,915.67993,0.16372263,298.5265,911.4543,0.15623169,300.99335,916.42706,0.14504227,298.21628,927.7511,0.116102844,103.31869,101.21973,117.59101,41.658344,363.78778,90.946945,41.658344,117.59101,57.2531099319458,114.5062198638916,36.86435813903809,184.32179069519043,38.19710445404053,229.18262672424316,42.79924038478306,299.59468269348145,37.3256029287974,559.8840439319611,0.58109945,0.14527486,0,4,4
"48",297.28326,898.0949,0.12284795,298.11838,911.4543,0.12573884,300.68448,916.3106,0.10867489,298.21628,925.97906,0.10456246,134.62013,3.1186883,2.5224907,13.541447,153.80275,38.450687,2.5224907,134.62013,64.69881629943848,129.39763259887695,36.87019844055176,184.3509922027588,37.128746350606285,222.7724781036377,38.23333059038435,267.63331413269043,34.38015844027201,515.7023766040802,0.46182415,0.11545604,0,4,4
"49",297.28238,898.0949,0.14288998,296.78802,908.0272,0.13523169,299.08698,904.0624,0.11906739,298.07782,925.47974,0.12875023,0.0067630275,28.092775,94.39072,3.9597247,126.44998,31.612495,0.0067630275,94.39072,35.03159141540527,70.06318283081055,41.29810905456543,206.49054527282715,35.99391460418701,215.96348762512207,36.340710503714426,254.38497352600098,35.91958613395691,538.7937920093536,0.5259393,0.13148482,0,4,4
"50",281.47708,899.34454,0.14264742,296.78802,908.0272,0.1506498,286.4019,903.68005,0.14821894,298.07782,925.47974,0.1497841,121.15712,0,96.980354,0,218.13748,54.53437,0,121.15712,43.07343292236328,86.14686584472656,47.82075462341309,239.10377311706543,43.504152615865074,261.02491569519043,38.64255114964077,270.49785804748535,38.63913315137227,579.5869972705841,0.59130025,0.14782506,0,4,4
"51",279.8777,915.9923,0.13042475,282.57477,908.0272,0.15531558,286.0661,903.68005,0.1281339,298.07782,925.47974,0.14143491,127.8039,108.61422,2.565986,0,238.9841,59.746025,0,127.8039,57.14019775390625,114.2803955078125,55.05810470581055,275.29052352905273,49.808299700419106,298.84979820251465,45.82442011151995,320.77094078063965,41.314747190475465,619.721207857132,0.5553091,0.13882728,0,4,4
"52",279.8777,899.404,0.19116895,281.72858,908.7536,0.22081384,286.0661,903.68005,0.19057277,282.7148,913.781,0.16007315,126.763855,8.52207,0,147.5635,282.84943,70.71236,0,147.5635,65.22919082641602,130.45838165283203,51.01118698120117,255.05593490600586,57.66714668273926,346.00288009643555,52.79459353855678,369.56215476989746,40.824661334355675,612.3699200153351,0.7626287,0.19065717,0,4,4
"53",281.55487,899.404,0.15869053,281.71973,892.96716,0.19633609,285.84604,903.42346,0.1614204,282.49976,912.8761,0.16328599,12.816636,120.63611,2.5831702,7.1076813,143.1436,35.7859,2.5831702,120.63611,53.249128341674805,106.49825668334961,50.47822952270508,252.3911476135254,48.473639170328774,290.84183502197266,54.541254316057476,381.78878021240234,41.142717059453325,617.1407558917999,0.679733,0.16993324,0,4,4
"54",279.8777,899.34454,0.14026926,271.745,894.67944,0.16838768,285.84604,903.42346,0.15255257,282.38092,912.42523,0.13834137,12.824685,77.33938,0,3.563079,93.72714,23.431786,0,77.33938,29.608842849731445,59.21768569946289,48.84208755493164,244.2104377746582,45.97048886617025,275.8229331970215,44.896231515066965,314.27362060546875,41.04233113924662,615.6349670886993,0.59955084,0.14988771,0,4,4
"55",278.8383,899.404,0.14386465,266.2101,896.2094,0.19887817,283.06433,901.6845,0.15372947,267.06723,911.4876,0.15762663,7.955807,43.882385,25.068977,117.24261,194.14978,48.537445,7.955807,117.24261,35.984615325927734,71.96923065185547,47.64270248413086,238.2135124206543,48.791313807169594,292.7478828430176,46.33719689505441,324.36037826538086,44.160383224487305,662.4057483673096,0.65409887,0.16352472,0,4,4
"56",267.40335,898.95105,0.14675991,265.92322,896.2094,0.1829321,282.54224,901.0832,0.13942778,266.44458,908.1907,0.17090885,87.4515,2.1923869,6.0854793,25.639744,121.36911,30.342278,2.1923869,87.4515,39.43986129760742,78.87972259521484,41.76195297241211,208.80976486206055,44.75929832458496,268.55578994750977,46.15573719569615,323.09016036987305,41.489064661661786,622.3359699249268,0.64002866,0.16000716,0,4,4
"57",267.40335,898.95105,0.15978485,265.92322,896.2094,0.2070457,271.99472,901.0627,0.15049379,256.30194,907.8324,0.17995653,0,0,80.60168,77.5559,158.15758,39.539394,0,80.60168,34.94083595275879,69.88167190551758,35.52736053466797,177.63680267333984,41.391526540120445,248.34915924072266,44.013597760881694,308.0951843261719,41.13430188496908,617.0145282745361,0.6972809,0.17432022,0,4,4
"58",266.55487,898.67255,0.20184082,266.14716,896.2094,0.23303974,271.33325,900.4163,0.20248862,256.30194,907.8324,0.20607273,6.8242316,1.7112792,7.067383,0,15.602894,3.9007235,0,7.067383,21.720058917999268,43.440117835998535,29.150325202941893,145.75162601470947,30.256254355112713,181.53752613067627,36.03569752829416,252.24988269805908,38.83291772206624,582.4937658309937,0.8434419,0.21086048,0,4,4
"59",266.55487,899.0611,0.16645825,266.14716,896.2094,0.20958453,271.19223,900.4163,0.20456992,256.30194,906.3727,0.20420125,2.9692023,0,1.0776534,11.154798,15.2016535,3.8004134,0,11.154798,3.850568413734436,7.701136827468872,25.224050760269165,126.12025380134583,24.925339897473652,149.55203938484192,26.47684850011553,185.33793950080872,38.45474912325541,576.8212368488312,0.784814,0.1962035,0,4,4
"60",266.55487,898.67255,0.17004523,265.92322,896.20874,0.22660844,270.72534,900.1812,0.19761851,256.23126,906.14844,0.2529724,2.9692023,1.7112869,3.994674,1.7967141,10.471877,2.6179693,1.7112869,3.994674,3.20919132232666,6.41838264465332,16.040155601501464,80.20077800750732,21.45637051264445,128.7382230758667,21.738572665623256,152.1700086593628,37.167870903015135,557.518063545227,0.8472445,0.21181113,0,4,4
"61",265.3457,897.8566,0.18671872,265.72998,895.8425,0.22513045,270.00912,899.8415,0.21229447,255.48389,906.0815,0.26139444,11.147034,3.164195,6.05764,5.7341337,26.103004,6.525751,3.164195,11.147034,4.571860194206238,9.143720388412476,11.276850318908691,56.38425159454346,14.454421520233154,86.72652912139893,19.323424884251185,135.2639741897583,36.032302665710446,540.4845399856567,0.8855381,0.22138453,0,4,4
"62",249.50252,883.55347,0.18080582,250.22437,880.2788,0.22482485,255.57333,886.76154,0.1840881,255.04169,905.6142,0.19894819,163.10931,167.88457,148.86273,4.9163036,484.77292,121.19323,4.9163036,167.88457,63.859490394592285,127.71898078918457,27.607617378234863,138.03808689117432,29.596246878306072,177.57748126983643,29.7028226852417,207.9197587966919,38.048721631368004,570.73082447052,0.78866696,0.19716674,0,4,4
"63",249.50252,883.02594,0.2144451,249.3225,880.2788,0.24842557,255.17888,886.4169,0.19874038,250.26076,896.4034,0.18955286,4.031231,6.891875,4.0029154,79.30375,94.22977,23.557442,4.0029154,79.30375,72.37533569335938,144.75067138671875,31.538961029052736,157.69480514526367,26.93258810043335,161.5955286026001,28.733560425894602,201.1349229812622,37.0558385848999,555.8375787734985,0.85116386,0.21279097,0,4,4
"64",248.67514,882.66125,0.18339413,249.15785,880.2337,0.23837796,255.00941,886.37195,0.1727399,250.26076,896.12994,0.17565729,6.9095507,1.3045162,1.3397297,2.0895422,11.643338,2.9108346,1.3045162,6.9095507,13.234138131141663,26.468276262283325,31.361045265197752,156.80522632598877,26.767606616020203,160.60563969612122,23.50090902192252,164.50636315345764,35.14239452679952,527.1359179019928,0.77016926,0.19254231,0,4,4
"65",248.67514,882.2589,0.19585265,248.94902,879.92896,0.17740494,253.26236,885.4708,0.16842183,249.98859,896.0651,0.14928241,3.0746121,2.8231332,15.021878,2.138034,23.05766,5.764415,2.138034,15.021878,4.337624669075012,8.675249338150024,31.990334367752077,159.95167183876038,27.094940185546875,162.56964111328125,23.76715064048767,166.3700544834137,31.891064151128134,478.365962266922,0.6909618,0.17274044,0,4,4
"66",231.4273,867.3423,0.14262651,235.60464,872.5297,0.13813788,239.14513,873.0018,0.13974328,249.78806,892.44257,0.12375845,174.25772,116.6015,143.93578,27.725086,462.52008,115.63002,27.725086,174.25772,60.69721746444702,121.39443492889404,53.81118817329407,269.05594086647034,45.93028199672699,275.58169198036194,39.74280875069754,278.1996612548828,35.61666382153829,534.2499573230743,0.5442661,0.13606653,0,4,4
"67",231.4273,867.3423,0.15799768,235.45467,872.5297,0.14535847,239.00352,872.8054,0.1363847,233.90018,887.82166,0.12220564,0,1.1460999,1.8499418,126.44217,129.43822,32.359554,0,126.44217,73.99478721618652,147.98957443237305,36.04445309638977,180.22226548194885,50.235915859540306,301.4154951572418,43.99160661016192,307.9412462711334,33.059810336430864,495.897155046463,0.5619465,0.14048663,0,4,4
"68",231.4273,867.2243,0.15003745,235.25894,872.5297,0.14866422,238.39763,872.2695,0.1439043,233.90018,882.2905,0.121043265,0.9015815,1.4956784,6.1815705,42.26752,50.84635,12.711588,0.9015815,42.26752,22.535571098327637,45.07114219665527,33.87528233528137,169.37641167640686,32.15564223130544,192.93385338783264,44.875297580446514,314.1270830631256,31.52152285575867,472.82284283638,0.56364924,0.14091231,0,4,4
"69",231.8567,867.0335,0.16191334,234.61916,874.4678,0.1767565,238.39763,872.2695,0.16019826,233.90018,882.0739,0.14245033,3.5906925,15.596223,0,1.6553092,20.842226,5.2105565,0,15.596223,8.961072206497192,17.922144412994385,34.335226726531985,171.6761336326599,29.097828030586243,174.58696818351746,28.306344270706177,198.14440989494324,30.3067742506663,454.6016137599945,0.64131844,0.16032961,0,4,4
